Cue,Target,L1,L2,R1,R2,corrPos,corrAnsw,Number,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Anleitungstext1.started,Anleitungstext1.stopped,mouseNext.started,mouseNext.stopped,Anleitungstext2.started,Anleitungstext2.stopped,mouseNext3.started,mouseNext3.stopped,Cross.started,Cross.stopped,CueFigure.started,CueFigure.stopped,topLeft.started,topLeft.stopped,bottomLeft.started,bottomLeft.stopped,topRight.started,topRight.stopped,bottomRight.started,bottomRight.stopped,Pfeile.started,Pfeile.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,mouse_resp.started,mouse_resp.stopped,jitter,Fixation.started,Fixation.stopped,Figure1.started,Figure1.stopped,Figure2.started,Figure2.stopped,Ende.started,Ende.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,16.523837323999032,None,0.013286889407027047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2021_Aug_20_2111,ImmediateRecall_FPA,2020.2.10,60.26222879805673,
,,,,,,,,,,,,,,,,,36.89380296699892,None,0.015452873802132672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2021_Aug_20_2111,ImmediateRecall_FPA,2020.2.10,60.26222879805673,
FPA_Stimuli/abstract002.png,FPA_Stimuli/abstract005.png,FPA_Stimuli/abstract005.png,FPA_Stimuli/abstract007.png,FPA_Stimuli/abstract008.png,FPA_Stimuli/abstract009.png,L1,FPA_Stimuli/abstract005.png,1,0,0,0,0,,,,,,,,,56.57700060499701,None,57.64358871500008,None,57.64358871500008,None,57.64358871500008,None,57.64358871500008,None,57.64358871500008,None,60.61036865999995,None,0.21333333333333335,0.1688888888888889,1,0,0,5.119412534997537,topLeft,3.0132641661984962,None,3.9,69.17669987399859,None,66.17707262600015,None,66.17707262600015,None,,,04,001,2021_Aug_20_2111,ImmediateRecall_FPA,2020.2.10,60.26222879805673,
FPA_Stimuli/geometric003.png,FPA_Stimuli/geometric006.png,FPA_Stimuli/geometric009.png,FPA_Stimuli/geometric007.png,FPA_Stimuli/geometric006.png,FPA_Stimuli/geometric010.png,R1,FPA_Stimuli/geometric006.png,1,0,1,1,1,,,,,,,,,,,73.11041177599691,None,73.11041177599691,None,73.11041177599691,None,73.11041177599691,None,73.11041177599691,None,76.09360550699785,None,0.61,0.1922222222222222,1,0,0,3.275977539997257,topRight,2.9991329435979424,None,5.0,82.89334944099755,None,79.89356870399934,None,79.89356870399934,None,,,04,001,2021_Aug_20_2111,ImmediateRecall_FPA,2020.2.10,60.26222879805673,
FPA_Stimuli/abstract001.png,FPA_Stimuli/abstract004.png,FPA_Stimuli/abstract004.png,FPA_Stimuli/abstract009.png,FPA_Stimuli/abstract007.png,FPA_Stimuli/abstract010.png,L1,FPA_Stimuli/abstract004.png,1,0,2,2,2,,,,,,,,,,,87.92681400999936,None,87.92681400999936,None,87.92681400999936,None,87.92681400999936,None,87.92681400999936,None,90.91008328299722,None,0.11666666666666667,0.1688888888888889,1,0,0,3.8732949260011083,topLeft,3.012005591597699,None,2.4,99.60938402899774,None,96.61006027399708,None,96.61006027399708,None,,,04,001,2021_Aug_20_2111,ImmediateRecall_FPA,2020.2.10,60.26222879805673,
FPA_Stimuli/geometric002.png,FPA_Stimuli/geometric005.png,FPA_Stimuli/geometric007.png,FPA_Stimuli/geometric005.png,FPA_Stimuli/geometric009.png,FPA_Stimuli/geometric008.png,L2,FPA_Stimuli/geometric005.png,1,0,3,3,3,,,,,,,,,,,102.04328663299748,None,102.04328663299748,None,102.04328663299748,None,102.04328663299748,None,102.04328663299748,None,105.00973246299691,None,0.10222222222222223,-0.1622222222222222,1,0,0,3.630604896003206,bottomLeft,3.0079847885972413,None,4.2,111.4761910950001,None,108.47653897999771,None,108.47653897999771,None,,,04,001,2021_Aug_20_2111,ImmediateRecall_FPA,2020.2.10,60.26222879805673,
FPA_Stimuli/abstract003.png,FPA_Stimuli/abstract006.png,FPA_Stimuli/abstract008.png,FPA_Stimuli/abstract006.png,FPA_Stimuli/abstract010.png,FPA_Stimuli/abstract005.png,L2,FPA_Stimuli/abstract006.png,2,0,4,4,4,,,,,,,,,,,115.70998650799811,None,115.70998650799811,None,115.70998650799811,None,115.70998650799811,None,115.70998650799811,None,118.67559212899869,None,0.1511111111111111,-0.1811111111111111,1,0,0,3.5145359310008644,bottomLeft,3.0060809435999545,None,4.2,127.22614165599953,None,124.22610049599825,None,124.22610049599825,None,,,04,001,2021_Aug_20_2111,ImmediateRecall_FPA,2020.2.10,60.26222879805673,
FPA_Stimuli/geometric001.png,FPA_Stimuli/geometric004.png,FPA_Stimuli/geometric010.png,FPA_Stimuli/geometric008.png,FPA_Stimuli/geometric007.png,FPA_Stimuli/geometric004.png,R2,FPA_Stimuli/geometric004.png,2,0,5,5,5,,,,,,,,,,,131.44591463399775,None,131.44591463399775,None,131.44591463399775,None,131.44591463399775,None,131.44591463399775,None,134.4257253249998,None,0.51,-0.16333333333333333,1,0,0,3.5484821729987743,bottomRight,3.010134179599845,None,2.3,141.30930203899698,None,138.30955168799846,None,138.30955168799846,None,,,04,001,2021_Aug_20_2111,ImmediateRecall_FPA,2020.2.10,60.26222879805673,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.60925793599745,None,,,,,,,
