Cue,Target,Number,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Wilkommen.started,Wilkommen.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,Kreuz.started,Kreuz.stopped,FigureA.started,FigureA.stopped,FigureB.started,FigureB.stopped,jitter,Fixation.started,Fixation.stopped,TextEnde.started,TextEnde.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,55.0345056139995,None,-0.2477777777777778,0.14222222222222222,1,0,0,23.04403871300019,0.009796154994546669,None,,,,,,,,,,,,04,001,2021_Aug_20_2109,Lernen_FPA,2020.2.10,60.070792347609846,
FPA_Stimuli/abstract002.png,FPA_Stimuli/abstract005.png,1,0,0,0,0,,,,,,,,,,,78.08408739999868,None,79.16739948199756,None,79.16739948199756,None,3.2,82.10077632799948,None,,,04,001,2021_Aug_20_2109,Lernen_FPA,2020.2.10,60.070792347609846,
FPA_Stimuli/geometric003.png,FPA_Stimuli/geometric006.png,2,0,1,1,1,,,,,,,,,,,,,85.31742889499947,None,85.31742889499947,None,2.3,88.31728274499983,None,,,04,001,2021_Aug_20_2109,Lernen_FPA,2020.2.10,60.070792347609846,
FPA_Stimuli/abstract001.png,FPA_Stimuli/abstract004.png,3,0,2,2,2,,,,,,,,,,,,,90.63400610799727,None,90.63400610799727,None,3.5,93.63365703799718,None,,,04,001,2021_Aug_20_2109,Lernen_FPA,2020.2.10,60.070792347609846,
FPA_Stimuli/geometric002.png,FPA_Stimuli/geometric005.png,4,0,3,3,3,,,,,,,,,,,,,97.15062827699876,None,97.15062827699876,None,3.6,100.15021105599953,None,,,04,001,2021_Aug_20_2109,Lernen_FPA,2020.2.10,60.070792347609846,
FPA_Stimuli/abstract003.png,FPA_Stimuli/abstract006.png,5,0,4,4,4,,,,,,,,,,,,,103.76726520000011,None,103.76726520000011,None,4.4,106.76693611599694,None,,,04,001,2021_Aug_20_2109,Lernen_FPA,2020.2.10,60.070792347609846,
FPA_Stimuli/geometric001.png,FPA_Stimuli/geometric004.png,6,0,5,5,5,,,,,,,,,,,,,111.1837482569972,None,111.1837482569972,None,2.1,114.18359803699786,None,,,04,001,2021_Aug_20_2109,Lernen_FPA,2020.2.10,60.070792347609846,
,,,,,,,,,,,,,,,,,,,116.28744110199841,None,116.28744110199841,None,2.9,119.2992476219988,None,122.19982750399868,None,,,,,,,
