Cue,Target,L1,L2,R1,R2,corrPos,corrAnsw,Number,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Anleitungstext1.started,Anleitungstext1.stopped,mouseNext.x,mouseNext.y,mouseNext.leftButton,mouseNext.midButton,mouseNext.rightButton,mouseNext.time,mouseNext.started,mouseNext.stopped,Anleitungstext2.started,Anleitungstext2.stopped,mouse.started,mouse.stopped,Cross.started,Cross.stopped,CueFigure.started,CueFigure.stopped,topLeft.started,topLeft.stopped,bottomLeft.started,bottomLeft.stopped,topRight.started,topRight.stopped,bottomRight.started,bottomRight.stopped,Pfeile.started,Pfeile.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,mouse_resp.started,mouse_resp.stopped,jitter,Fixation.started,Fixation.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,27.356469059006486,None,[-0.82555556],[-0.42777777],[1],[0],[0],[8.403484342998127],0.010683298474759795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,01,2022-03-17_07h24.13.143,Abfrage_FPA,2022.1.1,60.01076365077653,
,,,,,,,,,,,,,,,,,,,,,,,35.75209755400283,None,0.01434052790136775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,37,01,2022-03-17_07h24.13.143,Abfrage_FPA,2022.1.1,60.01076365077653,
FPA_Stimuli/abstract002.png,FPA_Stimuli/abstract005.png,FPA_Stimuli/abstract010.png,FPA_Stimuli/abstract008.png,FPA_Stimuli/abstract005.png,FPA_Stimuli/abstract007.png,R1,FPA_Stimuli/abstract005.png,1,0,0,0,0,,,,,,,,,,,,,,,39.294420506004826,None,40.381700418001856,None,40.381700418001856,None,40.381700418001856,None,40.381700418001856,None,40.381700418001856,None,43.36866888700024,None,[-0.20666666],[-0.2822222],[1],[0],[0],[4.566685839999991],[],3.0143258175012306,None,3.6,44.9469192270044,None,37,01,2022-03-17_07h24.13.143,Abfrage_FPA,2022.1.1,60.01076365077653,
FPA_Stimuli/geometric002.png,FPA_Stimuli/geometric005.png,FPA_Stimuli/geometric009.png,FPA_Stimuli/geometric007.png,FPA_Stimuli/geometric005.png,FPA_Stimuli/geometric010.png,R1,FPA_Stimuli/geometric005.png,1,0,1,1,1,,,,,,,,,,,,,,,,,48.576438424002845,None,48.576438424002845,None,48.576438424002845,None,48.576438424002845,None,48.576438424002845,None,51.56858830600686,None,[-0.2822222],[-0.35222223],[1],[0],[0],[6.0262992570060305],[],3.015334208794229,None,4.7,54.602991281004506,None,37,01,2022-03-17_07h24.13.143,Abfrage_FPA,2022.1.1,60.01076365077653,
FPA_Stimuli/abstract003.png,FPA_Stimuli/abstract006.png,FPA_Stimuli/abstract008.png,FPA_Stimuli/abstract006.png,FPA_Stimuli/abstract009.png,FPA_Stimuli/abstract010.png,L2,FPA_Stimuli/abstract006.png,2,0,2,2,2,,,,,,,,,,,,,,,,,59.34032170900173,None,59.34032170900173,None,59.34032170900173,None,59.34032170900173,None,59.34032170900173,None,62.318299997001304,None,[-0.28],[-0.6911111],[1],[0],[0],[6.396523042996705],[],3.0048376277991338,None,3.8,65.73593317300401,None,37,01,2022-03-17_07h24.13.143,Abfrage_FPA,2022.1.1,60.01076365077653,
FPA_Stimuli/geometric003.png,FPA_Stimuli/geometric006.png,FPA_Stimuli/geometric008.png,FPA_Stimuli/geometric010.png,FPA_Stimuli/geometric009.png,FPA_Stimuli/geometric006.png,R2,FPA_Stimuli/geometric006.png,1,0,3,3,3,,,,,,,,,,,,,,,,,69.56768696600193,None,69.56768696600193,None,69.56768696600193,None,69.56768696600193,None,69.56768696600193,None,72.53496390900546,None,[-0.16555555],[-0.69777775],[1],[0],[0],[4.5018479639984434],[],2.9995361386972945,None,4.2,74.06842172700271,None,37,01,2022-03-17_07h24.13.143,Abfrage_FPA,2022.1.1,60.01076365077653,
FPA_Stimuli/abstract001.png,FPA_Stimuli/abstract004.png,FPA_Stimuli/abstract004.png,FPA_Stimuli/abstract007.png,FPA_Stimuli/abstract008.png,FPA_Stimuli/abstract009.png,L1,FPA_Stimuli/abstract004.png,1,0,4,4,4,,,,,,,,,,,,,,,,,78.2869787830059,None,78.2869787830059,None,78.2869787830059,None,78.2869787830059,None,78.2869787830059,None,81.26823534400319,None,[-0.21111111],[-0.31333333],[1],[0],[0],[5.614255156004219],[],3.0077312888024608,None,2.2,83.90198662800685,None,37,01,2022-03-17_07h24.13.143,Abfrage_FPA,2022.1.1,60.01076365077653,
